url1_lang,url2_lang,pair_id,link1,link2,ia_link1,ia_link2,Geography,Entities,Time,Narrative,Overall,Style,Tone
en,en,1484012294_1484352338,https://tribuneonlineng.com/ensure-nigerians-unity-nba-charges-politicians/,http://kogireports.com/2020-arogbonlo-calls-for-more-united-nigeria/,https://web.archive.org/web/tribuneonlineng.com/ensure-nigerians-unity-nba-charges-politicians/,https://web.archive.org/web/kogireports.com/2020-arogbonlo-calls-for-more-united-nigeria/,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,2.3333333333333335,1.0,2.0
de,de,1546325560_1514299413,https://www.finanznachrichten.de/nachrichten-2020-03/49086739-pressetext-de-john-kleindouwel-head-of-sales-bei-aluflexpack-015.htm,http://www.pressetext.com/news/20200204005,https://web.archive.org/web/www.finanznachrichten.de/nachrichten-2020-03/49086739-pressetext-de-john-kleindouwel-head-of-sales-bei-aluflexpack-015.htm,https://web.archive.org/web/www.pressetext.com/news/20200204005,1.0,2.0,2.0,2.0,2.0,3.0,2.0
ar,ar,1607459261_1552807782,https://www.masrawy.com/news/news_economy/details/2020/5/15/1787394/%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9%D9%87%D8%A7-%D8%A8%D9%85%D8%B5%D8%B1-%D9%88%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9-5-%D8%AC%D9%86%D9%8A%D9%87%D8%A7%D8%AA-%D9%84%D9%84%D8%AC%D8%B1%D8%A7%D9%85-%D8%A7%D9%84%D9%8A%D9%88%D9%85,https://www.dostor.org/3034922,https://web.archive.org/web/www.masrawy.com/news/news_economy/details/2020/5/15/1787394/%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9%D9%87%D8%A7-%D8%A8%D9%85%D8%B5%D8%B1-%D9%88%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9-5-%D8%AC%D9%86%D9%8A%D9%87%D8%A7%D8%AA-%D9%84%D9%84%D8%AC%D8%B1%D8%A7%D9%85-%D8%A7%D9%84%D9%8A%D9%88%D9%85,https://web.archive.org/web/www.dostor.org/3034922,1.0,1.0,3.0,3.0,1.0,1.0,1.0
en,en,1484188413_1484105342,https://www.opednews.com/articles/Conservative-NYTimes-Colum-by-Rob-Kall-Centrist-Moderate_Columnist_Conservative-Republican-191226-48.html,https://www.theatlantic.com/ideas/archive/2020/01/2020-election-will-break-history/604039/,https://web.archive.org/web/www.opednews.com/articles/Conservative-NYTimes-Colum-by-Rob-Kall-Centrist-Moderate_Columnist_Conservative-Republican-191226-48.html,https://web.archive.org/web/www.theatlantic.com/ideas/archive/2020/01/2020-election-will-break-history/604039/,1.0,2.0,1.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.3333333333333335
fr,fr,1536341159_1562397218,https://benin24tv.com/congo-des-experts-africains-formes-a-brazzaville-sur-la-prise-en-charge-du-coronavirus/,https://www.seneplus.com/sante/en-afrique-levolution-de-la-pandemie-est-tres-rapide-et-tres,https://web.archive.org/web/benin24tv.com/congo-des-experts-africains-formes-a-brazzaville-sur-la-prise-en-charge-du-coronavirus/,https://web.archive.org/web/www.seneplus.com/sante/en-afrique-levolution-de-la-pandemie-est-tres-rapide-et-tres,3.0,3.0,3.0,2.0,3.0,1.0,1.0
tr,tr,1558562308_1558275994,http://www.haberler.com/konya-emniyet-muduru-aydin-in-babasi-son-13052848-haberi/,http://www.merhabahaber.com/konya-il-emniyet-muduru-mustafa-aydinin-aci-gunu-1819368h.htm,https://web.archive.org/web/www.haberler.com/konya-emniyet-muduru-aydin-in-babasi-son-13052848-haberi/,https://web.archive.org/web/www.merhabahaber.com/konya-il-emniyet-muduru-mustafa-aydinin-aci-gunu-1819368h.htm,1.0,1.5,1.0,2.0,2.0,2.0,2.0
es,es,1490065925_1491342609,http://www.zocalo.com.mx/new_site/articulo/destaca-salud-coahuila-trabajo-de-sus-colaboradores/,http://www.zocalo.com.mx/new_site/articulo/fortalecera-salud-coahuila-en-2020-cirugias-de-minima-invasion/,https://web.archive.org/web/www.zocalo.com.mx/new_site/articulo/destaca-salud-coahuila-trabajo-de-sus-colaboradores/,https://web.archive.org/web/www.zocalo.com.mx/new_site/articulo/fortalecera-salud-coahuila-en-2020-cirugias-de-minima-invasion/,1.0,1.0,1.0,3.0,2.0,1.0,1.0
pl,pl,1567440654_1525602847,https://biznes.wprost.pl/finanse-i-inwestycje/gielda/10312019/stalo-sie-cd-projekt-liderem-gieldy-papierow-wartosciowych.html?utm_source=Bizneswprost.pl&utm_medium=feed&utm_campaign=rss,https://biznes.wprost.pl/finanse-i-inwestycje/gielda/10300098/sukces-cd-projektu-wlasnie-przescignal-orlen-i-goni-pzu.html?utm_source=Bizneswprost.pl&utm_medium=feed&utm_campaign=rss,https://web.archive.org/web/biznes.wprost.pl/finanse-i-inwestycje/gielda/10312019/stalo-sie-cd-projekt-liderem-gieldy-papierow-wartosciowych.html?utm_source=Bizneswprost.pl&utm_medium=feed&utm_campaign=rss,https://web.archive.org/web/biznes.wprost.pl/finanse-i-inwestycje/gielda/10300098/sukces-cd-projektu-wlasnie-przescignal-orlen-i-goni-pzu.html?utm_source=Bizneswprost.pl&utm_medium=feed&utm_campaign=rss,1.0,2.0,3.0,2.0,2.0,1.0,1.0
en,en,1484036041_1483953449,https://bleacherreport.com/articles/2869253-2020-nfl-free-agents-latest-news-and-predictions-from-around-the-league,https://www.si.com/nfl/buccaneers/news/nfl-bucs-shaq-barrett-sack-record,https://web.archive.org/web/bleacherreport.com/articles/2869253-2020-nfl-free-agents-latest-news-and-predictions-from-around-the-league,https://web.archive.org/web/www.si.com/nfl/buccaneers/news/nfl-bucs-shaq-barrett-sack-record,1.3333333333333333,2.3333333333333335,1.3333333333333333,3.0,3.3333333333333335,1.0,1.0
en,en,1484011145_1484138163,https://www.washingtonpost.com/opinions/why-electric-cars-still-dont-live-up-to-the-hype/2019/12/30/242ce200-2b29-11ea-bcd4-24597950008f_story.html,https://www.nhpr.org/post/us-population-growth-2019-slowest-century,https://web.archive.org/web/www.washingtonpost.com/opinions/why-electric-cars-still-dont-live-up-to-the-hype/2019/12/30/242ce200-2b29-11ea-bcd4-24597950008f_story.html,https://web.archive.org/web/www.nhpr.org/post/us-population-growth-2019-slowest-century,1.6666666666666667,3.3333333333333335,1.3333333333333333,3.3333333333333335,3.3333333333333335,2.3333333333333335,2.3333333333333335
tr,tr,1555564359_1525301467,https://www.haberler.com/sokaga-cikma-yasagina-uymayan-yaslilar-cevredeki-13040866-haberi/,https://www.kocaeligazetesi.com.tr/haber/3664612/meteoroloji-uyardi-yarin-basliyor,https://web.archive.org/web/www.haberler.com/sokaga-cikma-yasagina-uymayan-yaslilar-cevredeki-13040866-haberi/,https://web.archive.org/web/www.kocaeligazetesi.com.tr/haber/3664612/meteoroloji-uyardi-yarin-basliyor,1.0,4.0,3.0,4.0,4.0,2.0,2.0
en,en,1579494710_1579603744,https://tidelinesblog.com/2020/03/28/scdhec-addresses-covid-19-questions/,https://www.wjbf.com/news/barnwell-county/no-cases-of-coronavirus-in-barnwell-county-officials-say/?utm_medium=social&utm_source=facebook_Shawn_Cabbagestalk_WJBF,https://web.archive.org/web/tidelinesblog.com/2020/03/28/scdhec-addresses-covid-19-questions/,https://web.archive.org/web/www.wjbf.com/news/barnwell-county/no-cases-of-coronavirus-in-barnwell-county-officials-say/?utm_medium=social&utm_source=facebook_Shawn_Cabbagestalk_WJBF,1.0,1.0,3.0,3.0,2.0,2.0,2.0
en,en,1484396470_1484271515,https://ohnotheydidnt.livejournal.com/116806719.html,http://www.justjared.com/2020/01/01/twices-momo-super-juniors-kim-heechul-are-dating-according-to-their-agencies/,https://web.archive.org/web/ohnotheydidnt.livejournal.com/116806719.html,https://web.archive.org/web/www.justjared.com/2020/01/01/twices-momo-super-juniors-kim-heechul-are-dating-according-to-their-agencies/,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0
tr,tr,1577888989_1583408890,https://www.haberler.com/sakarya-da-iki-kardes-bilgisayar-paralarini-milli-13121549-haberi/,https://www.haberler.com/emekli-maasinin-yarisini-milli-dayanisma-13141996-haberi/,https://web.archive.org/web/www.haberler.com/sakarya-da-iki-kardes-bilgisayar-paralarini-milli-13121549-haberi/,https://web.archive.org/web/www.haberler.com/emekli-maasinin-yarisini-milli-dayanisma-13141996-haberi/,2.0,2.0,1.0,2.0,2.0,1.0,1.0
de,de,1579097408_1568005040,https://www.ruhrnachrichten.de/schwerte/stadt-reines-stapeln-der-aussenstuehle-ohne-sicherung-reicht-nicht-aus-plus-1513080.html,https://www.ruhrnachrichten.de/schwerte/cdu-fordert-stadt-soll-cafes-und-geschaeften-die-gebuehren-erlassen-1510271.html,https://web.archive.org/web/www.ruhrnachrichten.de/schwerte/stadt-reines-stapeln-der-aussenstuehle-ohne-sicherung-reicht-nicht-aus-plus-1513080.html,https://web.archive.org/web/www.ruhrnachrichten.de/schwerte/cdu-fordert-stadt-soll-cafes-und-geschaeften-die-gebuehren-erlassen-1510271.html,1.0,3.0,3.0,3.0,3.0,1.0,1.0
en,en,1484009827_1483775218,http://www.jamaicaobserver.com/news/water-tanks-to-make_183453?profile=1470,http://www.jamaicaobserver.com/news/haitians-rescued-in-jamaican-waters-back-home_183467?profile=1373,https://web.archive.org/web/www.jamaicaobserver.com/news/water-tanks-to-make_183453?profile=1470,https://web.archive.org/web/www.jamaicaobserver.com/news/haitians-rescued-in-jamaican-waters-back-home_183467?profile=1373,2.3333333333333335,3.6666666666666665,1.0,4.0,3.6666666666666665,1.0,1.3333333333333333
tr,tr,1488486174_1633215996,https://www.mynet.com/antalyada-26-bin-640-kutu-tibbi-urune-el-konuldu-110106351627,https://www.turkiyegazetesi.com.tr/yasam/710579.aspx,https://web.archive.org/web/www.mynet.com/antalyada-26-bin-640-kutu-tibbi-urune-el-konuldu-110106351627,https://web.archive.org/web/www.turkiyegazetesi.com.tr/yasam/710579.aspx,1.0,4.0,4.0,4.0,4.0,3.0,2.0
de,en,1502858820_1498924071,https://de.sputniknews.com/interviews/20200123326369269-israels-aussenminister-auschwitz/,https://www.jpost.com/Israel-News/Netanyahu-to-bring-up-Iran-to-leaders-in-town-for-Holocaust-Forum-614613,https://web.archive.org/web/de.sputniknews.com/interviews/20200123326369269-israels-aussenminister-auschwitz/,https://web.archive.org/web/www.jpost.com/Israel-News/Netanyahu-to-bring-up-Iran-to-leaders-in-town-for-Holocaust-Forum-614613,1.0,2.0,1.0,3.0,3.0,4.0,2.0
es,es,1484112977_1484384068,https://elnacionaldematanza.com.ar/2020/01/01/por-la-crecida-del-rio-matanza-ya-hay-zonas-anegadas/,https://www.noticiasdelsoldelalaguna.com.mx/policiaca/en-gomez-palacio-globo-de-cantoya-causa-un-incendio-4647069.html,https://web.archive.org/web/elnacionaldematanza.com.ar/2020/01/01/por-la-crecida-del-rio-matanza-ya-hay-zonas-anegadas/,https://web.archive.org/web/www.noticiasdelsoldelalaguna.com.mx/policiaca/en-gomez-palacio-globo-de-cantoya-causa-un-incendio-4647069.html,4.0,4.0,1.0,4.0,4.0,1.0,1.0
de,en,1536180145_1549832130,https://industriemagazin.at/a/coronavirus-hilfen-der-eu-fuer-die-industrie-sind-denkbar,https://www.france24.com/en/europe/20200316-talking-europe-coronavirus-it-is-crucial-to-implement-the-most-strict-measures-as-soon-as-possible,https://web.archive.org/web/industriemagazin.at/a/coronavirus-hilfen-der-eu-fuer-die-industrie-sind-denkbar,https://web.archive.org/web/www.france24.com/en/europe/20200316-talking-europe-coronavirus-it-is-crucial-to-implement-the-most-strict-measures-as-soon-as-possible,2.0,3.0,3.0,3.0,4.0,2.0,2.0
de,de,1483961819_1484049194,https://www.saarbruecker-zeitung.de/nachrichten/politik/ticker/himmelslaternen-koennten-ursache-von-zoo-brand-sein_aid-48082967,https://www.shz.de/deutschland-welt/newsticker/verheerender-zoo-brand-moegliche-verursacher-melden-sich-id26857887.html,https://web.archive.org/web/www.saarbruecker-zeitung.de/nachrichten/politik/ticker/himmelslaternen-koennten-ursache-von-zoo-brand-sein_aid-48082967,https://web.archive.org/web/www.shz.de/deutschland-welt/newsticker/verheerender-zoo-brand-moegliche-verursacher-melden-sich-id26857887.html,1.0,1.6666666666666667,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0
es,es,1484105735_1484245617,https://www.canarias7.es/siete-islas/gran-canaria/la-bodega-da-nueva-vida-a-guia-CB8470455,https://www.lasprovincias.es/safor/caritas-gandia-cierra-20200102000151-ntvo.html,https://web.archive.org/web/www.canarias7.es/siete-islas/gran-canaria/la-bodega-da-nueva-vida-a-guia-CB8470455,https://web.archive.org/web/www.lasprovincias.es/safor/caritas-gandia-cierra-20200102000151-ntvo.html,2.5,3.0,2.0,3.5,3.5,2.0,2.0
en,en,1484037025_1484157088,http://www.centralasiatimes.com/news/263578492/taliban-attacks-on-afghan-security-forces-leave-dozens-dead,http://www.azerbaijannews.net/news/263579353/prominent-afghan-comedian-asif-jalali-dies-of-heart-attack,https://web.archive.org/web/www.centralasiatimes.com/news/263578492/taliban-attacks-on-afghan-security-forces-leave-dozens-dead,https://web.archive.org/web/www.azerbaijannews.net/news/263579353/prominent-afghan-comedian-asif-jalali-dies-of-heart-attack,2.3333333333333335,4.0,1.3333333333333333,2.6666666666666665,3.6666666666666665,1.6666666666666667,2.0
de,de,1542017379_1493006164,"https://www.weser-kurier.de/werder/werder-bundesliga_artikel,-werder-steht-sich-selbst-im-weg-_arid,1901903.html","https://www.weser-kurier.de/werder/werder-bundesliga_artikel,-so-plant-kohfeldt-mit-sargent-und-rashica-_arid,1889049.html","https://web.archive.org/web/www.weser-kurier.de/werder/werder-bundesliga_artikel,-werder-steht-sich-selbst-im-weg-_arid,1901903.html","https://web.archive.org/web/www.weser-kurier.de/werder/werder-bundesliga_artikel,-so-plant-kohfeldt-mit-sargent-und-rashica-_arid,1889049.html",1.5,1.0,4.0,2.0,1.5,1.0,2.0
es,es,1484130005_1484304516,http://www.cronista.com/economiapolitica/Banco-Central-y-jubilaciones-de-privilegio-los-temas-que-debera-debatir-el-Senado-en-enero-20200101-0008.html,http://www.cronista.com/economiapolitica/El-Gobierno-activara-el-Congreso-para-avanzar-con-proyectos-clave-20200101-0029.html,https://web.archive.org/web/www.cronista.com/economiapolitica/Banco-Central-y-jubilaciones-de-privilegio-los-temas-que-debera-debatir-el-Senado-en-enero-20200101-0008.html,https://web.archive.org/web/www.cronista.com/economiapolitica/El-Gobierno-activara-el-Congreso-para-avanzar-con-proyectos-clave-20200101-0029.html,1.0,1.0,1.0,2.0,2.0,1.0,1.0
de,de,1640589337_1641039435,https://www.bzbasel.ch/schweiz/corona-taskforce-chef-fuer-die-juengsten-lockerungen-sind-wir-noch-nicht-bereit-138226048,http://zueriost.ch/politik/2020-06-21/task-force-chef-haelt-lockerungsschritte-fuer-verfrueht,https://web.archive.org/web/www.bzbasel.ch/schweiz/corona-taskforce-chef-fuer-die-juengsten-lockerungen-sind-wir-noch-nicht-bereit-138226048,https://web.archive.org/web/zueriost.ch/politik/2020-06-21/task-force-chef-haelt-lockerungsschritte-fuer-verfrueht,1.0,2.0,1.0,1.0,1.0,1.0,1.0
de,de,1508720643_1529505525,https://www.presseportal.de/blaulicht/pm/68438/4505187,https://www.presseportal.de/blaulicht/pm/68438/4528059,https://web.archive.org/web/www.presseportal.de/blaulicht/pm/68438/4505187,https://web.archive.org/web/www.presseportal.de/blaulicht/pm/68438/4528059,2.0,2.6666666666666665,3.0,3.6666666666666665,3.0,1.0,1.0
en,en,1484188395_1483958770,https://www.forbes.com/sites/bradjaphe/2020/12/31/harpoon-brewery-and-whistlepig-rye-a-classic-new-england-collaboration/,https://www.newsday.com/classifieds/real-estate/amagansett-modular-home-1.39999219,https://web.archive.org/web/www.forbes.com/sites/bradjaphe/2020/12/31/harpoon-brewery-and-whistlepig-rye-a-classic-new-england-collaboration/,https://web.archive.org/web/www.newsday.com/classifieds/real-estate/amagansett-modular-home-1.39999219,3.0,4.0,1.0,3.5,3.5,1.5,1.5
en,en,1483806402_1483943098,https://www.thealabamabaptist.org/what-will-history-write-about-our-version-of-the-20s/,https://newsday.co.tt/2020/01/01/pm-lets-return-to-our-human-hearts/,https://web.archive.org/web/www.thealabamabaptist.org/what-will-history-write-about-our-version-of-the-20s/,https://web.archive.org/web/newsday.co.tt/2020/01/01/pm-lets-return-to-our-human-hearts/,4.0,4.0,2.3333333333333335,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.0
de,de,1642176926_1637276080,https://www.siegener-zeitung.de/siegen/c-lokales/gesucht-sind-bildungsorte_a202993,https://www.siegener-zeitung.de/finnentrop/c-lokales/unbekannte-holen-forellen-aus-teichen_a202630,https://web.archive.org/web/www.siegener-zeitung.de/siegen/c-lokales/gesucht-sind-bildungsorte_a202993,https://web.archive.org/web/www.siegener-zeitung.de/finnentrop/c-lokales/unbekannte-holen-forellen-aus-teichen_a202630,3.0,4.0,3.0,4.0,4.0,1.0,2.0
de,de,1583387177_1586254111,https://www.tagblatt.ch/news-service/inland-schweiz/wegen-coronapandemie-schweiz-verzichtet-auf-teilnahme-an-europaeischer-impfwoche-ld.1213921,https://www.hoefner.ch/2020/04/23/polizei-warnt-vor-betrug-und-abzockerei-in-zeiten-der-coronakrise/,https://web.archive.org/web/www.tagblatt.ch/news-service/inland-schweiz/wegen-coronapandemie-schweiz-verzichtet-auf-teilnahme-an-europaeischer-impfwoche-ld.1213921,https://web.archive.org/web/www.hoefner.ch/2020/04/23/polizei-warnt-vor-betrug-und-abzockerei-in-zeiten-der-coronakrise/,4.0,3.0,1.0,4.0,4.0,1.0,2.0
en,en,1484013292_1484326372,https://www.plenglish.com/index.php?o=rn&id=50490&SEO=authorities-call-on-athletes-to-elevate-cuba-in-tokyo-2020-games,http://westcentralonline.com/local/new-year-new-resolution-tips-to-help-achieve-this-year-s-goal,https://web.archive.org/web/www.plenglish.com/index.php?o=rn&id=50490&SEO=authorities-call-on-athletes-to-elevate-cuba-in-tokyo-2020-games,https://web.archive.org/web/westcentralonline.com/local/new-year-new-resolution-tips-to-help-achieve-this-year-s-goal,4.0,4.0,2.5,4.0,4.0,4.0,1.0
de,de,1645404517_1574264714,https://www.stol.it/artikel/wirtschaft/hgj-und-hgv-rufen-zur-aufnahme-von-praktikanten-auf,https://www.stol.it/artikel/wirtschaft/saisonale-arbeitskraefte-hgv-setzt-sich-fuer-absicherung-ein,https://web.archive.org/web/www.stol.it/artikel/wirtschaft/hgj-und-hgv-rufen-zur-aufnahme-von-praktikanten-auf,https://web.archive.org/web/www.stol.it/artikel/wirtschaft/saisonale-arbeitskraefte-hgv-setzt-sich-fuer-absicherung-ein,1.0,2.0,4.0,4.0,3.0,1.0,3.0
de,en,1575212937_1585354663,https://www.saarbruecker-zeitung.de/nachrichten/politik/inland/extremisten-zu-corona-strafe-gottes-oder-bio-waffe_aid-50014743,https://www.vanguardngr.com/2020/04/covid-19-richard-phillz-urges-germans-to-heed-to-precautionary-measures/,https://web.archive.org/web/www.saarbruecker-zeitung.de/nachrichten/politik/inland/extremisten-zu-corona-strafe-gottes-oder-bio-waffe_aid-50014743,https://web.archive.org/web/www.vanguardngr.com/2020/04/covid-19-richard-phillz-urges-germans-to-heed-to-precautionary-measures/,1.0,4.0,2.0,4.0,4.0,4.0,3.0
en,en,1484008102_1484751481,http://rss.cnn.com/~r/rss/cnn_latest/~3/pze-LI0uYFE/index.html,https://www.thenewscommenter.com/news/Machete-attack-victim-faces-grim-prognosis-following-anti-Semitic-rampage-during-Chanukah-celebration-family-says/1252597,https://web.archive.org/web/rss.cnn.com/~r/rss/cnn_latest/~3/pze-LI0uYFE/index.html,https://web.archive.org/web/www.thenewscommenter.com/news/Machete-attack-victim-faces-grim-prognosis-following-anti-Semitic-rampage-during-Chanukah-celebration-family-says/1252597,1.0,2.0,1.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667
en,en,1484010524_1483798636,https://www.11alive.com/article/news/battery-new-year/85-78801751-afda-419c-a172-468d07960426,https://noqreport.com/2020/01/01/yes-anderson-coopers-cock-story-mother-live-television-issue/,https://web.archive.org/web/www.11alive.com/article/news/battery-new-year/85-78801751-afda-419c-a172-468d07960426,https://web.archive.org/web/noqreport.com/2020/01/01/yes-anderson-coopers-cock-story-mother-live-television-issue/,4.0,4.0,1.0,4.0,4.0,1.0,4.0
tr,tr,1558575434_1559017117,https://www.milligazete.com.tr/haber/4107860/saglik-bakanligina-alinacak-32-bin-personele-dair-detaylar-belli-oldu,http://www.corumhaber.net/guncel/saglik-bakani-koca-son-24-saatte-15-hastamiz-hayata-veda-etti-h105431.html,https://web.archive.org/web/www.milligazete.com.tr/haber/4107860/saglik-bakanligina-alinacak-32-bin-personele-dair-detaylar-belli-oldu,https://web.archive.org/web/www.corumhaber.net/guncel/saglik-bakani-koca-son-24-saatte-15-hastamiz-hayata-veda-etti-h105431.html,1.0,2.0,1.0,4.0,4.0,1.0,1.0
es,es,1484112820_1484058586,http://diario99.com.ar/enjambre-de-moscas-el-dolor-intelectual-de-flori-melnechuk/,https://www.minutoneuquen.com/nacionales/2020/1/1/sabina-frederic-sostendra-el-operativo-patricia-bullrich-en-las-fronteras-176807.html,https://web.archive.org/web/diario99.com.ar/enjambre-de-moscas-el-dolor-intelectual-de-flori-melnechuk/,https://web.archive.org/web/www.minutoneuquen.com/nacionales/2020/1/1/sabina-frederic-sostendra-el-operativo-patricia-bullrich-en-las-fronteras-176807.html,2.5,4.0,1.5,4.0,4.0,4.0,2.5
es,es,1534349960_1550797848,http://feedproxy.google.com/~r/SDPnoticiascom/~3/yRTayDMg05Y/eportan-resultados-modelo-de-bienestar-compartido-rene-jaime-mungarro-2019.html,https://vanguardia.com.mx/articulo/bmv-suspende-operaciones-de-emergencia-por-caida-de-mas-de-7,https://web.archive.org/web/feedproxy.google.com/~r/SDPnoticiascom/~3/yRTayDMg05Y/eportan-resultados-modelo-de-bienestar-compartido-rene-jaime-mungarro-2019.html,https://web.archive.org/web/vanguardia.com.mx/articulo/bmv-suspende-operaciones-de-emergencia-por-caida-de-mas-de-7,1.0,3.0,4.0,4.0,3.0,2.0,3.0
de,en,1548770610_1554350202,https://www.wochenblick.at/mordanklage-wegen-fahrlaessige-verbreitung-von-corona/,https://www.theblaze.com/news/distressing-video-italian-hospital-coronavirus,https://web.archive.org/web/www.wochenblick.at/mordanklage-wegen-fahrlaessige-verbreitung-von-corona/,https://web.archive.org/web/www.theblaze.com/news/distressing-video-italian-hospital-coronavirus,2.0,4.0,1.0,3.0,3.0,2.0,2.0
en,en,1484190618_1483756539,https://www.wptv.com/lifestyle/taste-and-see/car-slams-through-a-port-st-lucie-pizza-restaurant-on-new-years-eve,https://www.wowktv.com/news/charleston-police-officers-look-out-for-the-community-as-the-city-brings-in-the-new-year/,https://web.archive.org/web/www.wptv.com/lifestyle/taste-and-see/car-slams-through-a-port-st-lucie-pizza-restaurant-on-new-years-eve,https://web.archive.org/web/www.wowktv.com/news/charleston-police-officers-look-out-for-the-community-as-the-city-brings-in-the-new-year/,2.6666666666666665,3.3333333333333335,1.0,3.6666666666666665,3.3333333333333335,1.3333333333333333,1.6666666666666667
de,en,1500815956_1528306710,https://www.epochtimes.de/wirtschaft/wirtschaft-news/razzia-bei-mitsubishi-verdacht-auf-abgasmanipulation-a3131417.html,https://www.dw.com/en/germany-raids-on-mitsubishi-in-emissions-cheating-probe/a-52093243,https://web.archive.org/web/www.epochtimes.de/wirtschaft/wirtschaft-news/razzia-bei-mitsubishi-verdacht-auf-abgasmanipulation-a3131417.html,https://web.archive.org/web/www.dw.com/en/germany-raids-on-mitsubishi-in-emissions-cheating-probe/a-52093243,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ar,ar,1557827326_1638618122,https://www.alquds.co.uk/كاتب-مغربي-يطرح-سؤال-الكرامة-من-خلال-ق/,https://www.alquds.co.uk/أكثر-من-ثلثي-المغاربة-يريدون-السفر-وقض/,https://web.archive.org/web/www.alquds.co.uk/كاتب-مغربي-يطرح-سؤال-الكرامة-من-خلال-ق/,https://web.archive.org/web/www.alquds.co.uk/أكثر-من-ثلثي-المغاربة-يريدون-السفر-وقض/,1.0,4.0,4.0,4.0,4.0,1.0,1.0
en,en,1484299489_1484110209,https://www.washingtonpost.com/local/winning-numbers-drawn-in-cash4life-game/2020/01/01/692b3eae-2d06-11ea-bffe-020c88b3f120_story.html,https://www.washingtonpost.com/world/the_americas/haitis-leader-marks-independence-day-amid-security-concerns/2020/01/01/dc4033a4-2cc5-11ea-bffe-020c88b3f120_story.html,https://web.archive.org/web/www.washingtonpost.com/local/winning-numbers-drawn-in-cash4life-game/2020/01/01/692b3eae-2d06-11ea-bffe-020c88b3f120_story.html,https://web.archive.org/web/www.washingtonpost.com/world/the_americas/haitis-leader-marks-independence-day-amid-security-concerns/2020/01/01/dc4033a4-2cc5-11ea-bffe-020c88b3f120_story.html,4.0,4.0,1.0,4.0,4.0,2.5,4.0
tr,tr,1561428527_1569412922,http://feedproxy.google.com/~r/son-dakika-haberleri/~3/ls-N70TfmGU/,https://www.dunya.com/sektorler/otomotiv/otomotiv-yan-sanayide-is-ve-motivasyon-kaybi-yukselise-gecti-haberi-466885,https://web.archive.org/web/feedproxy.google.com/~r/son-dakika-haberleri/~3/ls-N70TfmGU/,https://web.archive.org/web/www.dunya.com/sektorler/otomotiv/otomotiv-yan-sanayide-is-ve-motivasyon-kaybi-yukselise-gecti-haberi-466885,1.0,2.0,2.0,2.0,2.0,1.0,1.0
de,en,1500661913_1501657049,https://www.aargauerzeitung.ch/wirtschaft/greta-thunberg-am-wef-unser-haus-brennt-immer-noch-136257038,https://business.financialpost.com/pmn/business-pmn/trump-says-he-would-have-loved-to-have-seen-greta-thunberg-speak-2,https://web.archive.org/web/www.aargauerzeitung.ch/wirtschaft/greta-thunberg-am-wef-unser-haus-brennt-immer-noch-136257038,https://web.archive.org/web/business.financialpost.com/pmn/business-pmn/trump-says-he-would-have-loved-to-have-seen-greta-thunberg-speak-2,1.0,1.0,1.0,3.0,3.0,1.0,3.0
en,en,1484188922_1484188392,https://www.marshallindependent.com/news/local-news/2019/12/new-brewery-in-sleepy-eye-draws-a-crowd/,https://www.austin360.com/entertainment/20191230/new-north-austin-brewery-hopsquad-opens-before-yearrsquos-end,https://web.archive.org/web/www.marshallindependent.com/news/local-news/2019/12/new-brewery-in-sleepy-eye-draws-a-crowd/,https://web.archive.org/web/www.austin360.com/entertainment/20191230/new-north-austin-brewery-hopsquad-opens-before-yearrsquos-end,3.5,3.5,1.0,1.0,3.5,1.0,1.0
de,de,1531487853_1540941247,https://www.vol.at/live-karte-so-schnell-verbreitet-sich-das-coronavirus/6532596,https://www.freiewelt.net/nachricht/jetzt-mehr-als-100000-menschen-weltweit-infiziert-10080609/,https://web.archive.org/web/www.vol.at/live-karte-so-schnell-verbreitet-sich-das-coronavirus/6532596,https://web.archive.org/web/www.freiewelt.net/nachricht/jetzt-mehr-als-100000-menschen-weltweit-infiziert-10080609/,1.0,2.0,2.0,2.0,2.0,2.0,2.0
